election_year,state_abbrev,district_code,bioname,nominate_dim1,rep_share_house,rep_share_pres,party,republican
1968,OK,4,"STEED, Thomas Jefferson",-0.279,46.4,52.25118,Democrat,0
1968,OK,6,"CAMP, John Newbold Happy",0.408,55.3,67.78894,Republican,1
1968,OR,3,"GREEN, Edith Starrett",-0.243,30.200000000000003,44.16846,Democrat,0
1968,OR,2,"ULLMAN, Albert Conrad",-0.367,36.1,57.87226,Democrat,0
1968,OR,1,"WYATT, Wendell",0.103,80.6,55.75321,Republican,1
1968,OR,4,"DELLENBACK, John Richard",0.282,58.9,55.44024,Republican,1
1968,PA,1,"BARRETT, William Aloysius",-0.469,25.299999999999997,26.012609999999995,Democrat,0
1968,PA,3,"BYRNE, James Aloysius",-0.435,38.7,35.00596,Democrat,0
1968,PA,25,"CLARK, Frank Monroe",-0.292,36.2,44.28998,Democrat,0
1968,PA,18,"CORBETT, Robert James",0.071,64,52.76334,Republican,1
1968,PA,21,"DENT, John Herman",-0.384,37.2,39.10557,Democrat,0
1968,PA,11,"FLOOD, Daniel John",-0.377,28.900000000000006,44.73035,Democrat,0
1968,PA,27,"FULTON, James Grove",0.012,67.6,49.44325,Republican,1
1968,PA,14,"MOORHEAD, William Singer",-0.416,29.299999999999997,27.88145,Democrat,0
1968,PA,26,"MORGAN, Thomas Ellsworth",-0.396,34.599999999999994,36.36409,Democrat,0
1968,PA,2,"NIX, Robert Nelson Cornelius, Sr.",-0.536,30,24.848240000000004,Democrat,0
1968,PA,22,"SAYLOR, John Phillips",0.133,58,50.34384,Republican,1
1968,PA,17,"SCHNEEBELI, Herman Theodore",0.389,67.6,62.63947,Republican,1
1968,PA,12,"WHALLEY, John Irving",0.191,68.2,63.78482,Republican,1
1968,PA,19,"GOODLING, George Atlee",0.455,58.6,63.62743,Republican,1
1968,PA,5,"GREEN, William Joseph",-0.415,30.900000000000006,31.803749999999994,Democrat,0
1968,PA,23,"JOHNSON, Albert Walter",0.197,61.8,57.14376,Republican,1
1968,PA,10,"McDADE, Joseph Michael",0.093,67,51.46748,Republican,1
1968,PA,15,"ROONEY, Frederick Bernard",-0.35,39.8,48.37282,Democrat,0
1968,PA,24,"VIGORITO, Joseph Phillip",-0.311,38.4,48.65075,Democrat,0
1968,PA,9,"WATKINS, George Robert",0.285,64,63.40843,Republican,1
1968,PA,8,"BIESTER, Edward George, Jr.",0.035,61,56.18503,Republican,1
1968,PA,4,"EILBERG, Joshua",-0.443,40.1,41.7879,Democrat,0
1968,PA,16,"ESHLEMAN, Edwin Duing",0.276,71.5,69.90634,Republican,1
1968,PA,7,"WILLIAMS, Lawrence Gordon",0.197,57,55.36815,Republican,1
1968,PA,20,"GAYDOS, Joseph Matthew",-0.278,28.700000000000003,29.768690000000007,Democrat,0
1968,PA,13,"COUGHLIN, Robert Lawrence",0.204,62.8,57.25868,Republican,1
1968,PA,6,"YATRON, Gus",-0.174,48,50.85652,Democrat,0
1968,PA,9,"WARE, John Haines, III",0.304,64,63.40843,Republican,1
1968,RI,1,"ST. GERMAIN, Fernand Joseph",-0.355,39,31.642399999999995,Democrat,0
1968,RI,2,"TIERNAN, Robert Owens",-0.394,38.8,34.39393,Democrat,0
1968,SC,3,"DORN, William Jennings Bryan",-0.017,32.400000000000006,61.05504,Democrat,0
1968,SC,6,"McMILLAN, John Lanneau",-0.05,40.6,48.32916,Democrat,0
1968,SC,1,"RIVERS, Lucius Mendel",-0.089,NA,50.37223,Democrat,0
1968,SC,2,"WATSON, Albert William",0.241,57.6,56.94743,Republican,1
1968,SC,5,"GETTYS, Thomas Smithwick",-0.122,22.700000000000003,53.21656,Democrat,0
1968,SC,4,"MANN, James Robert",-0.032,38.8,66.59599,Democrat,0
1968,SD,2,"BERRY, Ellis Yarnal",0.325,59.3,57.23386,Republican,1
1968,SD,1,"REIFEL, Benjamin",0.16,58,54.84898,Republican,1
1968,TN,8,"EVERETT, Robert Ashton",-0.214,NA,45.41327,Democrat,0
1968,TN,4,"EVINS, Joseph Landon",-0.343,24.099999999999994,56.89483,Democrat,0
1968,TN,3,"BROCK, William Emerson, III",0.345,57,59.36026,Republican,1
1968,TN,5,"FULTON, Richard Harmon",-0.332,46.4,49.7926,Democrat,0
1968,TN,1,"QUILLEN, James Henry",0.246,85.2,75.37568,Republican,1
1968,TN,6,"ANDERSON, William Robert",-0.356,40.6,45.80217,Democrat,0
1968,TN,2,"DUNCAN, John James",0.194,84.8,68.38826,Republican,1
1968,TN,7,"BLANTON, Leonard Ray",-0.279,33.900000000000006,49.33292,Democrat,0
1968,TN,9,"KUYKENDALL, Dan Heflin",0.246,61.7,53.20188,Republican,1
1968,TN,8,"JONES, Ed",-0.245,NA,45.41327,Democrat,0
1968,TX,9,"BROOKS, Jack Bascom",-0.407,39.4,43.04433,Democrat,0
1968,TX,17,"BURLESON, Omar Truman",0.002,NA,46.49427,Democrat,0
1968,TX,22,"CASEY, Robert Randolph",-0.098,37.6,51.91964,Democrat,0
1968,TX,2,"DOWDY, John Vernard",0.086,NA,43.84139,Democrat,0
1968,TX,21,"FISHER, Ovie Clark",0.038,39.2,61.09388,Democrat,0
1968,TX,19,"MAHON, George Herman",-0.168,NA,60.2198,Democrat,0
1968,TX,1,"PATMAN, John William Wright",-0.396,NA,42.26773,Democrat,0
1968,TX,11,"POAGE, William Robert",-0.082,NA,37.52282,Democrat,0
1968,TX,6,"TEAGUE, Olin Earl",-0.102,NA,49.8858,Democrat,0
1968,TX,12,"WRIGHT, James Claude, Jr.",-0.383,NA,46.38197,Democrat,0
1968,TX,14,"YOUNG, John Andrew",-0.342,NA,40.32698,Democrat,0
1968,TX,20,"GONZÁLEZ, Henry B.",-0.538,18.5,24.785929999999993,Democrat,0
1968,TX,13,"PURCELL, Graham Boynton, Jr.",-0.257,44.2,55.01782,Democrat,0
1968,TX,4,"ROBERTS, Herbert Ray",-0.131,NA,50.58052,Democrat,0
1968,TX,10,"PICKLE, James Jarrell (Jake)",-0.218,37.9,44.61794,Democrat,0
1968,TX,5,"CABELL, Earle",-0.195,38.6,54.08933,Democrat,0
1968,TX,15,"de la GARZA, Eligio, II (Kika)",-0.255,NA,39.25645,Democrat,0
1968,TX,16,"WHITE, Richard Crawford",-0.137,26.5,48.40282,Democrat,0
1968,TX,7,"BUSH, George Herbert Walker",0.196,NA,63.89991,Republican,1
1968,TX,8,"ECKHARDT, Robert Christian",-0.547,29.5,28.29155,Democrat,0
1968,TX,23,"KAZEN, Abraham, Jr.",-0.219,NA,37.67891,Democrat,0
1968,TX,18,"PRICE, Robert Dale",0.304,65.2,63.58553,Republican,1
1968,TX,3,"COLLINS, James Mitchell",0.679,59.4,60.5987,Republican,1
1968,UT,1,"BURTON, Laurence Junior",0.179,68.1,63.47739,Republican,1
1968,UT,2,"LLOYD, Sherman Parkinson",0.228,61.6,57.43155,Republican,1
1968,VT,1,"STAFFORD, Robert Theodore",0.055,NA,54.78999,Republican,1
1968,VA,4,"ABBITT, Watkins Moorman",0.09,28.5,48.57453,Democrat,0
1968,VA,10,"BROYHILL, Joel Thomas",0.159,59.8,52.99617,Republican,1
1968,VA,1,"DOWNING, Thomas Nelms",-0.065,14.599999999999994,53.96741,Democrat,0
1968,VA,6,"POFF, Richard Harding",0.265,92.7,67.43075999999999,Republican,1
1968,VA,9,"WAMPLER, William Creed",0.146,59.9,55.7607,Republican,1
1968,VA,7,"MARSH, John Otho, Jr.",0.101,44.3,69.05493,Democrat,0
1968,VA,3,"SATTERFIELD, David Edward, III",0.265,39.7,63.65205,Democrat,0
1968,VA,8,"SCOTT, William Lloyd",0.422,64.9,55.95293,Republican,1
1968,VA,5,"DANIEL, Wilbur Clarence (Dan)",0.161,32.8,57.79259,Democrat,0
1968,VA,2,"WHITEHURST, George William",0.233,54.2,41.7625,Republican,1
1968,WA,3,"HANSEN, Julia Butler",-0.394,43.2,44.82521,Democrat,0
1968,WA,4,"MAY, Catherine Dean",0.173,66.8,57.64194,Republican,1
1968,WA,1,"PELLY, Thomas Minor",0.187,62,52.66287,Republican,1
1968,WA,7,"ADAMS, Brockman (Brock)",-0.396,34.099999999999994,43.87601,Democrat,0
1968,WA,5,"FOLEY, Thomas Stephen",-0.354,43.2,52.59267,Democrat,0
1968,WA,6,"HICKS, Floyd Verne",-0.414,43.6,40.94004,Democrat,0
1968,WA,2,"MEEDS, Edwin Lloyd",-0.453,43.8,48.33123,Democrat,0
1968,WV,4,"HECHLER, Kenneth William",-0.31,35.8,49.15283,Democrat,0
1968,WV,1,"MOLLOHAN, Robert Homer",-0.349,46.1,43.38405,Democrat,0
1968,WV,3,"SLACK, John Mark, Jr.",-0.281,39.5,46.46012,Democrat,0
1968,WV,2,"STAGGERS, Harley Orrin",-0.345,38.5,51.38352,Democrat,0
1968,WV,5,"KEE, James",-0.365,33.8,33.281729999999996,Democrat,0
1968,WI,8,"BYRNES, John William",0.328,68,57.91451,Republican,1
1968,WI,9,"DAVIS, Glenn Robert",0.433,63.1,58.39255,Republican,1
1968,WI,2,"KASTENMEIER, Robert William",-0.514,40.1,48.42147,Democrat,0
1968,WI,7,"LAIRD, Melvin Robert",0.416,64.1,54.68199,Republican,1
1968,WI,10,"O'KONSKI, Alvin Edward",0.067,65.9,49.0532,Republican,1
1968,WI,5,"REUSS, Henry Schoellkopf",-0.481,31.700000000000003,37.69274,Democrat,0
1968,WI,4,"ZABLOCKI, Clement John",-0.355,27.400000000000006,37.92386,Democrat,0
1968,WI,1,"SCHADEBERG, Henry Carl",0.386,50.9,52.73019,Republican,1
1968,WI,3,"THOMSON, Vernon Wallace",0.233,63.7,59.64218,Republican,1
1968,WI,6,"STEIGER, William Albert",0.336,65.1,57.0905,Republican,1
1968,WI,7,"OBEY, David Ross",-0.45,64.1,54.68199,Democrat,0
1968,WY,1,"WOLD, John Schiller",0.391,62.7,61.0913,Republican,1
1966,AL,3,"ANDREWS, George William",-0.03,NA,75.86559,Democrat,0
1966,AL,8,"JONES, Robert Emmett, Jr.",-0.358,28.700000000000003,50.46173,Democrat,0
1966,AL,6,"BUCHANAN, John Hall, Jr.",0.146,63.4,NA,Republican,1
1966,AL,2,"DICKINSON, William Louis",0.398,54.6,78.58958,Republican,1
1966,AL,1,"EDWARDS, William Jackson (Jack)",0.177,65.8,72.9586,Republican,1
1966,AL,7,"BEVILL, Tom",-0.213,35.599999999999994,60.41253,Democrat,0
1966,AL,4,"NICHOLS, William Flynt",-0.042,41.3,NA,Democrat,0
1966,AK,1,"POLLOCK, Howard Wallace",0.095,51.7,34.09209,Republican,1
1966,AZ,1,"RHODES, John Jacob",0.225,67.1,NA,Republican,1
1966,AZ,2,"UDALL, Morris King",-0.387,40.4,45.64507,Democrat,0
1966,AZ,3,"STEIGER, Sam",0.447,56.9,NA,Republican,1
1966,AR,4,"PRYOR, David Hampton",-0.322,35,NA,Democrat,0
1966,AR,3,"HAMMERSCHMIDT, John Paul",0.253,53.1,NA,Republican,1
1966,CA,7,"COHELAN, Jeffery",-0.519,35.7,30.222579999999994,Democrat,0
1966,CA,10,"GUBSER, Charles Samuel",0.205,69.1,39.14351,Republican,1
1966,CA,19,"HOLIFIELD, Chester Earl",-0.467,37.8,41.7416,Democrat,0
1966,CA,32,"HOSMER, Craig",0.276,80.1,46.22139,Republican,1
1966,CA,2,"JOHNSON, Harold Terry",-0.439,29.099999999999994,39.20311,Democrat,0
1966,CA,17,"KING, Cecil Rhodes",-0.468,39.2,39.54517,Democrat,0
1966,CA,24,"LIPSCOMB, Glenard Paul",0.358,76.3,59.07018,Republican,1
1966,CA,6,"MAILLIARD, William Somers",0.117,76.6,31.915980000000005,Republican,1
1966,CA,15,"McFALL, John Joseph",-0.468,43,36.39083,Democrat,0
1966,CA,8,"MILLER, George Paul",-0.426,34.599999999999994,34.72698,Democrat,0
1966,CA,3,"MOSS, John Emerson",-0.582,32.5,34.22314,Democrat,0
1966,CA,16,"SISK, Bernice Frederic",-0.388,28.700000000000003,33.695530000000005,Democrat,0
1966,CA,20,"SMITH, H. Allen",0.421,73.4,57.27394,Republican,1
1966,CA,13,"TEAGUE, Charles McKevett",0.243,67.5,42.43725,Republican,1
1966,CA,35,"UTT, James Boyd",0.484,73.1,61.97389,Republican,1
1966,CA,36,"WILSON, Robert Carlton (Bob)",0.264,72.9,51.69403,Republican,1
1966,CA,11,"YOUNGER, Jesse Arthur",0.296,59.4,35.59531,Republican,1
1966,CA,28,"BELL, Alphonzo",0.183,72.3,51.10975,Republican,1
1966,CA,22,"CORMAN, James Charles",-0.53,46.5,46.86983,Democrat,0
1966,CA,29,"BROWN, George Edward, Jr.",-0.506,48.9,38.65282,Democrat,0
1966,CA,5,"BURTON, Phillip",-0.634,28.700000000000003,22.4722,Democrat,0
1966,CA,1,"CLAUSEN, Donald Holst",0.16,65.2,37.07742,Republican,1
1966,CA,23,"CLAWSON, Delwin Morgan",0.483,67.4,41.43571,Republican,1
1966,CA,9,"EDWARDS, William Donlon (Don)",-0.599,36.9,33.39005,Democrat,0
1966,CA,34,"HANNA, Richard Thomas",-0.347,44.2,50.35631,Democrat,0
1966,CA,21,"HAWKINS, Augustus Freeman (Gus)",-0.517,15.200000000000003,9.173190000000005,Democrat,0
1966,CA,4,"LEGGETT, Robert Louis",-0.468,40.5,36.13558,Democrat,0
1966,CA,30,"ROYBAL, Edward R.",-0.61,33.599999999999994,31.505250000000004,Democrat,0
1966,CA,12,"TALCOTT, Burt Lacklen",0.25,77.3,39.55977,Republican,1
1966,CA,37,"VAN DEERLIN, Lionel",-0.401,38.8,43.11077,Democrat,0
1966,CA,31,"WILSON, Charles Herbert",-0.39,36.6,35.239779999999996,Democrat,0
1966,CA,27,"REINECKE, Edwin",0.234,65.4,43.66594,Republican,1
1966,CA,38,"TUNNEY, John Varick",-0.311,45.5,43.81734,Democrat,0
1966,CA,26,"REES, Thomas Mankell",-0.484,37.7,29.601550000000003,Democrat,0
1966,CA,14,"WALDIE, Jerome Russell",-0.505,43.5,36.50622,Democrat,0
1966,CA,18,"MATHIAS, Robert Bruce (Bob)",0.119,55.9,39.72054,Republican,1
1966,CA,33,"PETTIS, Jerry Lyle",0.173,53.5,42.82833,Republican,1
1966,CA,25,"WIGGINS, Charles Edward",0.359,52.5,43.01736,Republican,1
1966,CA,11,"McCLOSKEY, Paul Norton , Jr. (Pete)",0.028,59.4,35.59531,Republican,1
1966,CO,4,"ASPINALL, Wayne Norviel",-0.315,41.4,41.90606,Democrat,0
1966,CO,1,"ROGERS, Byron Giles",-0.28,44,33.80667,Democrat,0
1966,CO,2,"BROTZMAN, Donald Glenn",0.157,52.3,40.87138,Republican,1
1966,CO,3,"EVANS, Frank Edward",-0.331,48.3,37.56007,Democrat,0
1966,CT,1,"DADDARIO, Emilio Quincy",-0.361,41.5,27.114360000000005,Democrat,0
1966,CT,3,"GIAIMO, Robert Nicholas",-0.318,44,34.29513,Democrat,0
1966,CT,4,"IRWIN, Donald Jay",-0.313,49,38.17042,Democrat,0
1966,CT,5,"MONAGAN, John Stephen",-0.228,40.9,31.725740000000002,Democrat,0
1966,CT,2,"ST. ONGE, William Leon",-0.417,43.5,30.489459999999994,Democrat,0
1966,CT,6,"MESKILL, Thomas Joseph",0.159,50.7,29.994060000000005,Republican,1
1966,DE,1,"ROTH, William Victor, Jr.",0.272,55.8,38.88695,Republican,1
1966,FL,3,"BENNETT, Charles Edward",-0.088,NA,50.54555,Democrat,0
1966,FL,8,"CRAMER, William Cato",0.218,70.8,44.97553,Republican,1
1966,FL,12,"FASCELL, Dante Bruno",-0.4,43.1,NA,Democrat,0
1966,FL,7,"HALEY, James Andrew",0.098,36.8,NA,Democrat,0
1966,FL,1,"SIKES, Robert Lee Fulton",-0.128,NA,58.61531,Democrat,0
1966,FL,2,"FUQUA, Don",-0.173,23.700000000000003,NA,Democrat,0
1966,FL,6,"GIBBONS, Sam Melville",-0.233,NA,41.52085,Democrat,0
1966,FL,10,"BURKE, J. Herbert",0.241,61,NA,Republican,1
1966,GA,6,"FLYNT, John James, Jr.",0,32.099999999999994,54.03753,Democrat,0
1966,GA,9,"LANDRUM, Phillip Mitchell",-0.134,NA,40.50739,Democrat,0
1966,GA,7,"DAVIS, John William",-0.195,35,49.13054,Democrat,0
1966,GA,1,"HAGAN, George Elliott",-0.077,42,59.74259,Democrat,0
1966,GA,10,"STEPHENS, Robert Grier, Jr.",-0.194,34.3,55.27456,Democrat,0
1966,GA,2,"O'NEAL, Maston Emmett, Jr.",0.023,NA,70.05945,Democrat,0
1966,GA,4,"BLACKBURN, Benjamin Bentley",0.386,50.2,51.73593,Republican,1
1966,GA,3,"BRINKLEY, Jack Thomas",-0.073,38.2,62.72036,Democrat,0
1966,GA,8,"STUCKEY, Williamson Sylvester, Jr.",-0.114,23,59.71468,Democrat,0
1966,GA,5,"THOMPSON, Standish Fletcher",0.189,60.1,44.63186,Republican,1
1966,ID,2,"HANSEN, George Vernon",0.621,70.3,NA,Republican,1
1966,ID,1,"McCLURE, James Albertus",0.492,51.8,NA,Republican,1
1966,IL,17,"ARENDS, Leslie Cornelius",0.301,67.4,NA,Republican,1
1966,IL,10,"COLLIER, Harold Reginald",0.378,69.4,NA,Republican,1
1966,IL,1,"DAWSON, William Levi",-0.527,27.400000000000006,NA,Democrat,0
1966,IL,4,"DERWINSKI, Edward Joseph",0.342,72,NA,Republican,1
1966,IL,21,"GRAY, Kenneth James",-0.364,43.8,NA,Democrat,0
1966,IL,5,"KLUCZYNSKI, John Carl",-0.382,43.8,NA,Democrat,0
1966,IL,18,"MICHEL, Robert Henry",0.372,58.4,NA,Republican,1
1966,IL,3,"MURPHY, William Thomas",-0.42,48,NA,Democrat,0
1966,IL,2,"O'HARA, Barratt",-0.511,40.8,NA,Democrat,0
1966,IL,24,"PRICE, Charles Melvin",-0.429,28.5,NA,Democrat,0
1966,IL,11,"PUCINSKI, Roman Conrad",-0.281,49.1,NA,Democrat,0
1966,IL,8,"ROSTENKOWSKI, Daniel David",-0.39,40.1,NA,Democrat,0
1966,IL,23,"SHIPLEY, George Edward",-0.284,43.6,NA,Democrat,0
1966,IL,22,"SPRINGER, William Lee",0.185,63.3,NA,Republican,1
1966,IL,9,"YATES, Sidney Richard",-0.494,40.1,NA,Democrat,0
1966,IL,16,"ANDERSON, John Bayard",0.183,73,NA,Republican,1
1966,IL,20,"FINDLEY, Paul",0.246,62.2,NA,Republican,1
1966,IL,12,"McCLORY, Robert",0.256,69.1,NA,Republican,1
1966,IL,15,"REID, Charlotte Thompson",0.361,72.3,50.01959,Republican,1
1966,IL,13,"RUMSFELD, Donald Henry",0.369,76,NA,Republican,1
1966,IL,7,"ANNUNZIO, Frank",-0.398,19.099999999999994,NA,Democrat,0
1966,IL,14,"ERLENBORN, John Neal",0.315,71.7,NA,Republican,1
1966,IL,6,"RONAN, Daniel John",-0.505,43,NA,Democrat,0
1966,IL,19,"RAILSBACK, Thomas Fisher",0.103,52.3,NA,Republican,1
1966,IN,4,"ADAIR, Edwin Ross",0.267,63.5,NA,Republican,1
1966,IN,3,"BRADEMAS, John",-0.462,44.2,NA,Democrat,0
1966,IN,6,"BRAY, William Gilmer",0.235,66.2,NA,Republican,1
1966,IN,2,"HALLECK, Charles Abraham",0.272,57.5,NA,Republican,1
1966,IN,1,"MADDEN, Ray John",-0.422,41.7,NA,Democrat,0
1966,IN,5,"ROUSH, John Edward",-0.233,48.9,NA,Democrat,0
1966,IN,10,"ROUDEBUSH, Richard Lowell",0.315,63.4,NA,Republican,1
1966,IN,9,"HAMILTON, Lee Herbert",-0.171,46.2,NA,Democrat,0
1966,IN,11,"JACOBS, Andrew, Jr.",-0.07,44.3,NA,Democrat,0
1966,IN,7,"MYERS, John Thomas",0.236,54.3,NA,Republican,1
1966,IN,8,"ZION, Roger Herschel",0.285,51.1,NA,Republican,1
1966,IA,3,"GROSS, Harold Royce",0.955,62,39.73333,Republican,1
1966,IA,4,"KYL, John Henry",0.316,51.7,35.212320000000005,Republican,1
1966,IA,1,"SCHWENGEL, Frederick Delbert",0.173,51.8,36.91269,Republican,1
1966,IA,5,"SMITH, Neal Edward",-0.313,39.2,34.14140999999999,Democrat,0
1966,IA,2,"CULVER, John Chester",-0.41,46,36.73029,Democrat,0
1966,IA,6,"MAYNE, Wiley",0.307,57.7,42.48588,Republican,1
1966,IA,7,"SCHERLE, William Joseph",0.362,59.1,40.96013,Republican,1
1966,KS,1,"DOLE, Robert Joseph",0.322,68.6,NA,Republican,1
1966,KS,4,"SHRIVER, Garner E.",0.175,68.7,NA,Republican,1
1966,KS,5,"SKUBITZ, Joe",0.189,60.9,NA,Republican,1
1966,KS,2,"MIZE, Chester Louis",0.174,62.8,NA,Republican,1
1966,KS,3,"WINN, Edward Lawrence, Jr. (Larry)",0.247,54,NA,Republican,1
1966,KY,2,"NATCHER, William Huston",-0.288,41.1,NA,Democrat,0
1966,KY,7,"PERKINS, Carl Dewey",-0.343,31.099999999999994,NA,Democrat,0
1966,KY,1,"STUBBLEFIELD, Frank Albert",-0.247,29.400000000000006,NA,Democrat,0
1966,KY,6,"WATTS, John Clarence",-0.206,35,NA,Democrat,0
1966,KY,4,"SNYDER, Marion Gene",0.26,54,NA,Republican,1
1966,KY,5,"CARTER, Tim Lee",0.08,75.4,NA,Republican,1
1966,KY,3,"COWGER, William Owen",0.2,59,NA,Republican,1
1966,LA,2,"BOGGS, Thomas Hale, Sr.",-0.348,31.400000000000006,48.33969,Democrat,0
1966,LA,1,"HÉBERT, Felix Edward",-0.079,NA,53.18941,Democrat,0
1966,LA,5,"PASSMAN, Otto Ernest",-0.056,NA,82.93621,Democrat,0
1966,LA,3,"WILLIS, Edwin Edward",-0.2,40.3,42.00897,Democrat,0
1966,LA,4,"WAGGONNER, Joseph David, Jr.",0.015,NA,81.52879,Democrat,0
1966,LA,8,"LONG, Speedy Oteria",-0.025,NA,63.98047,Democrat,0
1966,LA,7,"EDWARDS, Edwin Washington",-0.232,NA,43.37409,Democrat,0
1966,LA,6,"RARICK, John Richard",0.333,23.400000000000006,56.61577,Democrat,0
1966,ME,2,"HATHAWAY, William Dodd",-0.465,43.2,30.902320000000003,Democrat,0
1966,ME,1,"KYROS, Peter Nicholas",-0.36,47.3,31.399959999999993,Democrat,0
1966,MD,4,"FALLON, George Hyde",-0.171,25.700000000000003,NA,Democrat,0
1966,MD,7,"FRIEDEL, Samuel Nathaniel",-0.368,24,NA,Democrat,0
1966,MD,6,"MATHIAS, Charles McCurdy, Jr.",-0.033,70.9,NA,Republican,1
1966,MD,2,"LONG, Clarence Dickinson",-0.274,30.700000000000003,NA,Democrat,0
1966,MD,1,"MORTON, Rogers Clark Ballard",0.213,71.4,NA,Republican,1
1966,MD,5,"MACHEN, Hervey Gilbert",-0.327,46.1,NA,Democrat,0
1966,MD,8,"GUDE, Gilbert",-0.028,54.4,NA,Republican,1
1966,MA,6,"BATES, William Henry",0.196,65.7,25.984409999999997,Republican,1
1966,MA,2,"BOLAND, Edward Patrick",-0.306,NA,25.408829999999995,Democrat,0
1966,MA,11,"BURKE, James Anthony",-0.4,25.200000000000003,23.08462,Democrat,0
1966,MA,1,"CONTE, Silvio Ottavio",-0.023,NA,25.881709999999998,Republican,1
1966,MA,4,"DONOHUE, Harold Daniel",-0.296,NA,24.355310000000003,Democrat,0
1966,MA,12,"KEITH, Hastings",0.148,55,31.75613,Republican,1
1966,MA,7,"MACDONALD, Torbert Hart",-0.308,25.5,20.56742,Democrat,0
1966,MA,9,"McCORMACK, John William",-0.328,NA,33.533649999999994,Democrat,0
1966,MA,8,"O'NEILL, Thomas Philip, Jr. (Tip)",-0.402,NA,14.052319999999995,Democrat,0
1966,MA,3,"PHILBIN, Philip Joseph",-0.238,29,23.3973,Democrat,0
1966,MA,5,"MORSE, Frank Bradford",0.043,74.8,25.79432,Republican,1
1966,MA,10,"HECKLER, Margaret M.",-0.007,51.1,25.557339999999996,Republican,1
1966,MI,18,"BROOMFIELD, William S.",0.227,67.8,39.08023,Republican,1
1966,MI,10,"CEDERBERG, Elford Albin",0.27,67.4,38.17716,Republican,1
1966,MI,6,"CHAMBERLAIN, Charles Ernest",0.247,67.3,39.04818,Republican,1
1966,MI,13,"DIGGS, Charles Coles, Jr.",-0.539,17,11.727549999999994,Democrat,0
1966,MI,16,"DINGELL, John David, Jr.",-0.448,37.3,23.919210000000007,Democrat,0
1966,MI,5,"FORD, Gerald Rudolph, Jr.",0.281,68.5,42.72636,Republican,1
1966,MI,17,"GRIFFITHS, Martha Wright",-0.344,30.799999999999997,31.219520000000003,Democrat,0
1966,MI,12,"O'HARA, James Grant",-0.45,34.900000000000006,25.405069999999995,Democrat,0
1966,MI,8,"HARVEY, James",0.2,69.9,41.71019,Republican,1
1966,MI,14,"NEDZI, Lucien Norbert",-0.427,40.3,30.186809999999994,Democrat,0
1966,MI,4,"HUTCHINSON, J. Edward",0.444,67.8,44.08229,Republican,1
1966,MI,1,"CONYERS, John, Jr.",-0.658,15.799999999999997,11.667029999999997,Democrat,0
1966,MI,15,"FORD, William David",-0.516,32.2,25.444339999999997,Democrat,0
1966,MI,9,"VANDER JAGT, Guy Adrian",0.247,66.7,43.90963,Republican,1
1966,MI,3,"BROWN, Garry Eldridge",0.302,52.2,39.28867,Republican,1
1966,MI,2,"ESCH, Marvin Leonel",0.134,51,37.09394,Republican,1
1966,MI,19,"McDONALD, Jack H.",0.157,57,36.23997,Republican,1
1966,MI,11,"RUPPE, Philip Edward",0.169,51.8,33.533649999999994,Republican,1
1966,MI,7,"RIEGLE, Donald Wayne, Jr.",-0.075,54.1,33.2731,Republican,1
1966,MN,8,"BLATNIK, John Anton",-0.48,NA,25.6824,Democrat,0
1966,MN,4,"KARTH, Joseph Edward",-0.386,46.6,30.18678,Democrat,0
1966,MN,7,"LANGEN, Odin Elsford Stanley",0.298,63.2,37.6216,Republican,1
1966,MN,2,"NELSEN, Ancher",0.268,66.2,43.84082,Republican,1
1966,MN,1,"QUIE, Albert Harold",0.189,65.9,38.55659,Republican,1
1966,MN,3,"MacGREGOR, Clark",0.272,65.4,41.72427,Republican,1
1966,MN,5,"FRASER, Donald MacKay",-0.469,40.3,34.19808999999999,Democrat,0
1966,MN,6,"ZWACH, John Matthew",0.179,51.4,37.27122,Republican,1
1966,MS,5,"COLMER, William Meyers",0.052,30,NA,Democrat,0
1966,MS,2,"WHITTEN, Jamie Lloyd",-0.161,16.5,NA,Democrat,0
1966,MS,4,"MONTGOMERY, Gillespie V. (Sonny)",0.017,33.3,NA,Democrat,0
1966,MO,5,"BOLLING, Richard Walker",-0.504,38.8,NA,Democrat,0
1966,MO,2,"CURTIS, Thomas Bradford",0.515,66.2,NA,Republican,1
1966,MO,6,"HULL, William Raleigh, Jr.",-0.112,42,NA,Democrat,0
1966,MO,10,"JONES, Paul Caruthers",-0.128,39,NA,Democrat,0
1966,MO,1,"KARSTEN, Frank Melvin",-0.489,36.1,NA,Democrat,0
1966,MO,4,"RANDALL, William Joseph",-0.184,39.2,NA,Democrat,0
1966,MO,3,"SULLIVAN, Leonor Kretzer",-0.386,28.900000000000006,NA,Democrat,0
1966,MO,7,"HALL, Durward Gorham",0.796,62.3,NA,Republican,1
1966,MO,8,"ICHORD, Richard Howard, II",0.001,41.9,NA,Democrat,0
1966,MO,9,"HUNGATE, William Leonard",-0.332,44.7,NA,Democrat,0
1966,MT,2,"BATTIN, James Franklin",0.235,60.2,NA,Republican,1
1966,MT,1,"OLSEN, Arnold",-0.497,49.2,NA,Democrat,0
1966,NE,2,"CUNNINGHAM, Glenn Clarence",0.215,64.2,44.38467,Republican,1
1966,NE,3,"MARTIN, David Thomas",0.33,73,51.45391,Republican,1
1966,NE,1,"DENNEY, Robert Vernon",0.364,51.2,45.80875,Republican,1
